Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Total Exp,Exp_in_Current_Role,Years_Since_Last_Promotion,Job_Satisfaction,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
8961,25,Male,Divorced,IT,Executive,3,80573,16,2,9,4,Yes,4,39,4,4,1,29,4,No
8962,33,Female,Married,Sales,Assistant,5,105578,23,8,8,3,No,7,53,1,4,3,42,1,Yes
8963,47,Male,Divorced,Finance,Assistant,1,21879,2,8,1,5,No,9,57,4,1,4,20,4,No
8964,43,Female,Single,Marketing,Manager,4,95162,21,2,4,5,Yes,3,59,2,4,3,24,4,Yes
8965,32,Female,Divorced,Marketing,Executive,3,109764,25,13,9,4,Yes,1,43,3,2,3,37,4,No
8966,31,Female,Divorced,Finance,Assistant,4,102840,21,11,4,2,Yes,9,50,2,4,2,34,4,No
8967,38,Female,Single,HR,Manager,2,87714,20,11,5,5,Yes,5,52,2,2,2,1,4,No
8968,40,Female,Married,Finance,Executive,2,93359,24,14,1,3,No,1,44,1,4,2,17,4,No
8969,46,Female,Divorced,HR,Assistant,3,44431,5,7,5,1,Yes,7,50,2,1,2,32,3,No
8970,38,Female,Divorced,IT,Manager,1,50148,9,3,0,5,No,8,59,4,2,3,22,1,No
8971,43,Male,Single,HR,Executive,5,113960,25,5,9,4,No,2,38,1,2,4,23,1,No
8972,45,Female,Married,IT,Assistant,3,34811,2,13,6,4,No,3,55,3,3,2,25,3,No
8973,47,Female,Single,IT,Manager,2,102242,26,8,0,3,No,5,59,4,1,4,38,4,No
8974,37,Male,Single,Finance,Manager,2,51217,9,1,1,4,No,4,38,3,2,1,31,4,No
8975,55,Female,Divorced,IT,Executive,4,63080,11,1,3,2,Yes,1,41,4,1,1,17,1,No
8976,48,Male,Married,HR,Manager,5,61732,8,10,4,5,No,2,53,2,2,3,22,4,No
8977,36,Female,Single,Sales,Executive,3,110833,26,13,9,5,Yes,8,47,3,1,3,15,3,No
8978,23,Male,Divorced,Marketing,Executive,1,38709,7,8,0,5,Yes,2,35,3,4,2,29,1,No
8979,48,Male,Single,Marketing,Assistant,4,50422,6,6,0,2,Yes,7,44,3,3,4,47,2,No
8980,23,Male,Divorced,HR,Executive,5,98641,20,3,4,2,No,2,54,1,1,4,17,1,Yes
8981,29,Female,Married,Sales,Manager,4,111667,27,11,5,5,No,4,51,4,4,2,7,1,No
8982,44,Male,Single,IT,Executive,1,62496,15,8,2,5,No,8,42,4,2,1,26,4,No
8983,50,Female,Married,HR,Assistant,2,68499,15,8,4,4,No,7,52,3,3,2,25,3,No
8984,22,Female,Married,IT,Manager,3,55636,7,9,1,1,Yes,5,36,1,3,1,49,1,No
8985,21,Female,Divorced,Finance,Assistant,3,118537,28,10,7,2,Yes,8,41,1,1,2,43,1,Yes
8986,44,Female,Single,Sales,Analyst,1,107080,28,10,2,4,No,3,33,4,4,4,36,2,Yes
8987,25,Female,Single,Marketing,Assistant,3,97823,22,6,2,5,No,7,55,3,1,1,6,3,No
8988,45,Female,Divorced,HR,Analyst,3,50189,8,12,8,5,No,8,37,4,1,4,39,1,Yes
8989,27,Female,Divorced,Marketing,Analyst,4,87604,17,7,3,5,No,2,39,2,3,1,41,4,No
8990,54,Male,Married,IT,Executive,1,80650,19,13,9,1,No,4,58,2,4,3,4,1,No
8991,46,Female,Single,IT,Manager,4,111404,24,11,2,2,Yes,8,40,4,4,1,14,3,No
8992,44,Female,Single,Finance,Executive,3,40103,2,6,4,5,No,9,45,2,1,3,22,3,Yes
8993,37,Male,Divorced,IT,Manager,5,63025,9,3,5,4,Yes,2,31,3,1,4,22,3,No
8994,20,Female,Divorced,IT,Assistant,5,129785,29,9,9,3,No,3,59,4,1,1,46,3,No
8995,58,Male,Divorced,Marketing,Analyst,4,36071,2,1,0,3,Yes,2,48,2,3,4,25,2,Yes
8996,22,Male,Single,Marketing,Analyst,2,64546,13,5,6,1,No,5,39,2,2,3,31,3,No
8997,23,Female,Single,HR,Analyst,2,97685,25,6,3,2,Yes,9,41,2,3,3,48,2,No
8998,56,Female,Married,HR,Assistant,1,60385,12,6,8,2,No,5,37,1,2,2,42,1,Yes
8999,34,Male,Divorced,IT,Assistant,5,111372,23,1,1,1,Yes,7,44,2,4,3,5,3,No
9000,27,Female,Married,Sales,Executive,5,48848,4,8,1,3,No,9,32,4,4,4,41,4,No
9001,57,Male,Single,HR,Executive,4,89022,19,14,9,3,No,1,54,4,3,3,28,4,Yes
9002,38,Male,Married,IT,Manager,3,55338,8,1,1,5,Yes,3,51,3,1,1,9,4,No
9003,45,Female,Married,Marketing,Manager,1,96741,26,3,9,4,Yes,4,39,1,4,4,45,3,No
9004,58,Male,Married,Finance,Analyst,4,70298,13,8,9,5,No,5,43,2,1,2,48,4,No
9005,29,Female,Divorced,Marketing,Assistant,2,111102,29,13,7,2,No,7,41,4,2,3,25,3,No
9006,57,Female,Single,Marketing,Assistant,3,106904,27,8,1,5,No,9,45,3,3,3,31,2,No
9007,33,Male,Divorced,Finance,Executive,1,60026,14,11,3,2,No,8,38,4,4,2,2,1,No
9008,38,Male,Married,Marketing,Executive,3,52709,7,11,9,5,No,9,47,4,2,1,14,4,No
9009,49,Female,Divorced,HR,Manager,2,102711,26,1,0,4,No,8,47,1,1,2,37,1,No
9010,24,Female,Single,Marketing,Manager,4,122021,28,11,3,5,No,7,56,4,3,4,9,2,No
9011,50,Female,Single,Finance,Executive,4,38969,1,13,5,5,Yes,6,48,1,2,3,30,2,No
9012,26,Male,Married,IT,Executive,5,70620,11,1,5,5,No,7,56,1,3,3,21,1,No
9013,38,Female,Married,IT,Assistant,4,101646,23,13,2,2,Yes,1,49,4,2,4,28,1,No
9014,50,Male,Divorced,IT,Manager,5,90865,17,8,8,5,Yes,4,42,4,4,2,34,1,Yes
9015,58,Male,Single,Finance,Executive,4,88345,17,2,4,3,Yes,5,53,4,4,1,42,4,No
9016,43,Male,Single,Finance,Executive,1,62289,15,5,8,3,No,5,48,3,2,4,35,2,Yes
9017,53,Female,Divorced,HR,Analyst,2,108370,27,8,1,4,No,8,46,2,3,1,40,3,No
9018,42,Male,Single,Finance,Executive,3,91872,21,5,2,1,No,5,37,3,4,3,10,4,No
9019,59,Female,Married,IT,Executive,2,59677,10,12,6,5,Yes,5,48,2,4,4,36,2,No
9020,25,Male,Married,Finance,Assistant,2,75690,16,7,4,5,Yes,5,49,2,4,2,13,1,Yes
9021,57,Female,Divorced,Sales,Executive,5,51440,5,14,8,2,No,8,30,1,2,1,34,2,No
9022,55,Female,Divorced,Marketing,Manager,5,119765,28,6,1,1,Yes,8,57,3,1,4,26,1,Yes
9023,46,Male,Divorced,HR,Analyst,1,25092,2,5,8,1,Yes,7,40,3,2,1,18,2,No
9024,30,Female,Married,IT,Assistant,3,55341,7,11,7,5,No,7,50,3,2,3,9,3,No
9025,24,Male,Divorced,IT,Manager,4,41666,3,3,4,5,No,9,46,3,2,4,26,4,Yes
9026,36,Male,Single,Sales,Analyst,4,83655,15,6,0,5,Yes,7,55,4,2,3,2,1,No
9027,26,Male,Divorced,HR,Analyst,2,106968,27,9,9,1,No,8,30,1,2,1,48,2,No
9028,46,Male,Single,Marketing,Executive,1,55641,11,14,0,3,No,6,57,2,1,1,48,3,Yes
9029,34,Male,Married,HR,Analyst,3,30181,1,7,6,2,Yes,1,56,1,2,3,10,1,No
9030,32,Male,Single,HR,Analyst,4,108834,23,10,1,3,No,3,58,3,4,4,5,4,No
9031,30,Male,Single,IT,Executive,2,71888,16,1,0,5,No,1,38,4,1,3,28,4,No
9032,45,Female,Single,Finance,Assistant,1,48840,11,5,2,1,Yes,5,54,2,2,3,16,3,No
9033,41,Male,Married,Marketing,Executive,3,90899,20,7,1,3,No,9,30,2,4,2,31,3,Yes
9034,47,Male,Single,HR,Assistant,2,84118,20,14,2,1,Yes,6,39,3,4,4,41,4,No
9035,43,Female,Single,Sales,Analyst,2,77565,19,7,8,5,No,3,32,4,4,1,39,2,No
9036,48,Female,Divorced,IT,Manager,1,42005,7,13,8,3,No,9,34,1,1,2,24,3,No
9037,28,Male,Divorced,Finance,Assistant,1,78156,18,11,8,1,No,8,46,3,3,4,10,3,No
9038,23,Male,Divorced,Finance,Assistant,1,93187,23,7,5,4,No,6,49,2,2,2,37,2,Yes
9039,37,Male,Single,IT,Assistant,1,106226,28,13,2,3,Yes,7,43,2,3,1,45,3,No
9040,35,Female,Single,HR,Assistant,3,64379,10,14,5,2,No,1,49,1,3,2,24,2,Yes
9041,52,Male,Married,IT,Analyst,1,44890,8,14,2,1,Yes,8,45,3,2,3,37,2,No
9042,48,Female,Single,Finance,Manager,1,25311,2,6,7,5,No,9,33,3,3,3,48,2,No
9043,58,Male,Single,Finance,Assistant,1,94736,24,13,4,5,No,9,47,2,3,4,46,1,No
9044,29,Male,Married,Sales,Manager,3,54848,7,11,1,3,Yes,2,42,4,1,2,26,3,No
9045,28,Female,Single,Sales,Analyst,4,110982,26,2,4,5,Yes,5,36,2,4,2,20,2,No
9046,50,Male,Married,Finance,Assistant,2,53305,8,13,2,4,No,6,33,2,1,4,13,3,No
9047,47,Male,Married,Sales,Manager,5,98083,19,12,1,2,No,5,55,1,1,3,22,1,No
9048,22,Male,Divorced,Sales,Assistant,2,38556,6,2,9,3,Yes,7,42,1,3,2,21,1,No
9049,33,Female,Single,Sales,Assistant,3,31019,1,10,9,3,No,7,51,3,4,2,30,2,No
9050,44,Male,Divorced,Finance,Analyst,1,86580,23,6,7,5,No,7,54,1,3,4,45,2,Yes
9051,34,Male,Single,HR,Assistant,3,66146,11,11,8,1,No,8,50,4,1,3,4,2,No
9052,21,Female,Divorced,HR,Manager,4,98243,20,1,2,5,No,3,42,2,4,2,8,3,No
9053,43,Female,Married,Marketing,Manager,5,56553,4,14,9,1,No,7,50,1,1,4,22,4,No
9054,33,Male,Married,Sales,Analyst,4,75386,12,6,3,5,No,3,44,2,3,4,47,1,No
9055,26,Male,Married,HR,Executive,1,103019,28,5,6,1,No,1,34,2,1,3,49,3,No
9056,55,Female,Married,Marketing,Executive,3,55138,9,13,6,1,No,4,50,1,4,4,49,3,No
9057,43,Male,Single,IT,Analyst,3,103840,23,1,1,4,Yes,9,50,4,3,2,13,4,No
9058,46,Male,Single,Sales,Analyst,1,39671,8,5,0,4,No,5,38,1,4,2,36,2,Yes
9059,56,Female,Divorced,HR,Executive,1,33777,6,4,2,4,Yes,6,57,3,3,3,33,2,No
9060,57,Male,Single,HR,Executive,5,93927,18,9,1,5,No,1,47,1,3,1,14,4,No
9061,49,Male,Single,HR,Manager,4,90022,19,11,7,2,No,4,42,2,3,1,26,4,No
9062,46,Female,Divorced,Marketing,Manager,1,76860,20,1,4,4,No,8,38,2,2,1,11,4,Yes
9063,58,Male,Married,IT,Manager,1,72139,18,10,8,3,Yes,4,38,4,1,1,7,1,No
9064,34,Male,Divorced,Sales,Executive,4,112074,27,3,6,2,No,6,38,3,3,1,11,1,No
9065,45,Male,Divorced,HR,Analyst,1,27908,1,2,0,3,Yes,5,43,2,2,2,3,1,Yes
9066,20,Female,Married,Finance,Assistant,5,131475,29,11,5,4,No,1,55,4,4,2,18,3,No
9067,23,Male,Divorced,Sales,Manager,5,68763,9,1,3,3,Yes,3,51,2,3,4,4,3,No
9068,48,Female,Divorced,Finance,Assistant,4,70986,13,2,9,5,No,2,53,1,4,4,10,3,No
9069,20,Female,Divorced,Marketing,Analyst,2,65193,12,11,0,3,No,7,55,4,1,4,31,3,No
9070,41,Male,Single,HR,Executive,5,119327,26,7,1,2,Yes,5,33,4,4,1,12,4,No
9071,30,Female,Married,Sales,Manager,3,80046,18,5,0,4,Yes,7,40,4,1,2,34,3,No
9072,29,Male,Married,Sales,Executive,3,108176,27,2,9,3,No,9,59,1,3,2,21,1,Yes
9073,36,Male,Divorced,HR,Analyst,2,85338,21,4,4,3,No,6,41,2,2,1,16,4,No
9074,55,Male,Single,IT,Manager,5,56500,7,11,4,3,Yes,5,34,3,4,3,28,3,No
9075,45,Female,Married,Marketing,Analyst,1,104233,29,6,3,3,Yes,9,58,2,2,1,29,3,No
9076,40,Male,Married,HR,Analyst,2,57608,11,8,0,2,Yes,1,45,3,3,4,37,2,Yes
9077,32,Male,Divorced,Sales,Manager,1,76234,18,6,0,1,No,5,44,2,4,3,38,1,No
9078,28,Male,Divorced,IT,Assistant,3,98972,22,6,6,5,No,4,37,2,4,3,6,2,No
9079,30,Female,Divorced,Sales,Manager,2,56610,10,6,9,4,No,6,39,2,1,4,27,4,No
9080,30,Female,Married,Finance,Executive,5,116600,27,5,8,1,No,6,44,2,2,4,20,4,No
9081,25,Male,Divorced,Sales,Assistant,3,53284,8,5,6,5,Yes,1,57,2,3,3,22,1,No
9082,20,Male,Divorced,Marketing,Manager,5,86180,14,6,3,3,Yes,9,43,1,3,3,2,2,No
9083,25,Male,Divorced,HR,Manager,1,61483,14,6,3,1,Yes,1,30,3,4,4,18,1,No
9084,32,Male,Single,Sales,Manager,5,79901,13,1,8,5,No,5,37,4,4,4,21,2,No
9085,41,Female,Divorced,Finance,Manager,2,47129,7,7,5,5,No,4,38,2,3,4,6,2,No
9086,50,Female,Married,Finance,Manager,1,61754,15,6,9,1,Yes,6,57,4,3,3,23,2,No
9087,41,Female,Divorced,HR,Executive,2,40464,6,6,1,3,No,9,42,1,4,1,34,3,No
9088,56,Female,Married,Finance,Analyst,1,55482,12,1,0,3,No,8,54,3,4,2,14,3,Yes
9089,46,Female,Single,HR,Executive,2,62686,11,7,5,4,No,3,50,3,4,2,4,4,No
9090,33,Female,Single,Marketing,Analyst,3,106044,24,14,0,5,Yes,9,49,3,1,4,16,2,No
9091,24,Female,Divorced,HR,Manager,2,81400,18,6,2,4,No,6,38,3,2,2,39,4,Yes
9092,55,Male,Married,IT,Executive,3,43806,4,10,5,3,Yes,3,42,3,2,3,21,4,No
9093,51,Male,Divorced,Finance,Analyst,4,50643,4,2,4,5,Yes,7,56,2,2,1,19,4,No
9094,53,Male,Divorced,Finance,Analyst,5,81396,13,12,8,4,Yes,3,30,1,3,3,29,4,Yes
9095,26,Male,Married,Sales,Manager,1,43338,7,13,5,4,No,3,51,3,3,4,25,1,No
9096,29,Male,Married,IT,Manager,5,113950,23,11,2,4,Yes,4,39,3,2,3,49,1,No
9097,36,Male,Married,Sales,Assistant,3,87241,19,12,9,5,No,7,44,1,1,4,40,3,No
9098,49,Female,Married,HR,Assistant,3,44394,4,8,3,2,Yes,6,51,3,4,3,19,2,No
9099,40,Male,Married,Marketing,Analyst,3,34437,1,8,4,2,Yes,8,48,1,1,3,13,1,Yes
9100,32,Female,Single,Finance,Assistant,2,48695,8,14,3,3,Yes,3,43,1,3,3,22,2,Yes
9101,20,Male,Single,Marketing,Executive,5,73588,12,7,2,5,Yes,2,41,2,3,4,38,1,No
9102,20,Female,Single,HR,Analyst,3,62782,12,12,8,5,Yes,2,45,3,1,3,28,3,No
9103,52,Female,Married,HR,Executive,4,95947,20,7,8,1,Yes,5,50,4,2,1,9,4,No
9104,57,Male,Married,IT,Assistant,3,64594,11,12,4,4,Yes,1,54,4,2,1,17,3,No
9105,44,Male,Married,Sales,Executive,5,101520,21,14,0,3,No,4,55,4,1,2,34,3,No
9106,45,Male,Divorced,Finance,Analyst,3,97971,21,11,0,5,Yes,9,54,2,3,2,5,1,No
9107,32,Male,Single,Finance,Executive,3,79218,17,7,6,1,No,1,56,1,4,3,7,4,No
9108,47,Male,Single,Marketing,Analyst,1,69757,17,14,2,1,Yes,1,36,2,2,4,31,4,No
9109,52,Female,Divorced,IT,Assistant,3,98016,23,4,7,5,Yes,5,58,2,1,1,41,2,No
9110,56,Male,Divorced,HR,Analyst,5,73837,12,1,5,3,Yes,1,59,2,4,1,29,3,No
9111,49,Female,Single,IT,Assistant,1,105000,28,9,5,3,No,7,50,3,1,4,7,4,No
9112,27,Female,Married,Finance,Manager,1,58034,12,1,5,2,Yes,3,52,2,2,1,8,2,No
9113,20,Female,Single,Sales,Assistant,3,83309,17,12,5,2,No,6,39,2,2,2,34,4,No
9114,31,Male,Married,Marketing,Analyst,3,116239,29,12,2,3,Yes,7,58,2,4,1,39,4,No
9115,24,Male,Single,HR,Analyst,4,61428,9,5,5,1,No,9,31,4,1,2,17,4,No
9116,43,Male,Single,HR,Manager,5,110611,22,10,2,2,Yes,4,40,2,2,4,48,3,No
9117,25,Male,Divorced,HR,Manager,5,78150,13,13,4,1,Yes,1,37,1,3,4,48,2,No
9118,44,Male,Divorced,Sales,Assistant,2,80522,17,14,0,2,Yes,8,36,1,2,4,4,4,No
9119,20,Male,Married,Finance,Executive,2,108446,29,9,1,1,Yes,1,53,4,2,3,46,1,No
9120,44,Female,Married,Finance,Executive,5,47632,1,2,1,4,No,9,47,3,3,4,24,3,No
9121,20,Male,Single,IT,Manager,3,94468,21,5,8,5,No,4,35,3,3,1,31,3,No
9122,51,Female,Divorced,IT,Assistant,1,101790,27,11,4,3,No,9,57,1,2,2,12,1,No
9123,22,Female,Married,Finance,Manager,4,43175,3,11,0,4,No,5,41,1,1,4,24,4,No
9124,38,Male,Married,HR,Manager,3,54080,8,11,1,3,No,9,58,3,1,1,9,3,No
9125,48,Male,Married,Sales,Analyst,1,39864,8,1,5,1,No,5,31,3,2,1,5,1,No
9126,21,Male,Single,Finance,Analyst,5,119860,26,2,5,2,No,5,45,4,3,4,33,4,Yes
9127,28,Male,Married,Sales,Analyst,3,57663,8,1,1,2,Yes,5,53,4,4,4,49,2,No
9128,36,Male,Married,Marketing,Manager,4,54217,6,3,2,2,Yes,3,47,2,3,1,33,3,No
9129,55,Male,Divorced,HR,Assistant,2,70672,15,4,3,5,Yes,4,30,3,3,1,41,1,No
9130,36,Female,Divorced,Marketing,Executive,1,79502,21,1,9,5,Yes,1,39,2,4,1,48,2,No
9131,31,Female,Divorced,Finance,Executive,3,44684,5,10,0,3,Yes,7,38,2,1,1,45,2,No
9132,39,Female,Single,IT,Analyst,4,49410,6,1,9,2,No,8,35,1,3,3,21,1,No
9133,22,Female,Divorced,Finance,Assistant,3,94770,22,2,1,4,No,4,35,2,4,4,5,4,No
9134,23,Female,Divorced,Marketing,Analyst,5,126659,29,14,6,3,No,4,56,4,4,3,7,1,No
9135,36,Female,Divorced,Sales,Assistant,1,97001,26,4,5,5,No,9,51,1,4,4,41,3,No
9136,56,Male,Divorced,Finance,Assistant,5,113483,25,13,4,5,Yes,1,46,4,3,4,28,2,No
9137,34,Male,Married,IT,Assistant,5,108562,23,2,7,2,No,4,53,4,1,2,8,2,No
9138,52,Male,Single,Marketing,Manager,2,38598,6,2,2,5,No,8,42,4,3,2,36,3,No
9139,35,Female,Married,Finance,Assistant,5,125183,27,8,7,1,Yes,4,45,4,2,1,14,1,No
9140,30,Female,Married,Marketing,Manager,4,63041,10,11,4,5,No,9,33,1,2,4,4,2,No
9141,39,Female,Single,Marketing,Executive,1,92160,23,8,8,2,Yes,9,58,3,1,1,24,4,No
9142,57,Male,Married,HR,Executive,2,83391,19,7,8,3,Yes,6,46,4,1,4,36,1,No
9143,43,Male,Divorced,Sales,Manager,3,116287,28,11,6,5,Yes,3,46,2,4,2,8,4,No
9144,35,Male,Single,HR,Executive,5,41066,2,4,2,4,No,2,30,1,2,4,34,4,No
9145,49,Female,Married,Marketing,Executive,3,111123,26,7,3,4,No,8,36,3,3,2,33,1,No
9146,53,Female,Married,IT,Analyst,2,43750,7,14,5,1,No,5,51,2,2,1,23,4,Yes
9147,20,Female,Divorced,IT,Manager,3,90661,19,6,0,3,No,4,59,1,2,1,16,4,No
9148,43,Male,Married,HR,Manager,4,78916,13,7,1,1,No,5,52,4,3,2,20,2,No
9149,43,Female,Married,IT,Manager,2,38806,4,1,5,1,Yes,4,52,4,4,4,18,4,No
9150,28,Male,Married,Marketing,Analyst,1,54429,11,5,8,2,Yes,6,50,1,1,1,36,1,No
9151,41,Male,Single,Finance,Manager,1,77123,18,5,3,2,Yes,8,44,4,4,3,41,3,Yes
9152,31,Male,Single,Marketing,Executive,1,79631,21,7,2,2,No,4,44,2,4,3,20,4,Yes
9153,36,Male,Married,Finance,Assistant,1,105452,28,4,7,4,Yes,9,52,3,2,1,14,1,No
9154,44,Male,Married,IT,Analyst,2,83774,21,13,6,5,No,5,31,3,1,1,17,1,No
9155,47,Male,Divorced,Sales,Analyst,2,59107,11,1,1,3,Yes,4,56,2,2,3,7,4,No
9156,34,Male,Single,Sales,Manager,2,66804,13,3,9,2,Yes,2,58,4,1,3,17,3,Yes
9157,49,Female,Single,Marketing,Assistant,5,74678,10,14,3,3,Yes,7,30,2,3,1,37,4,No
9158,46,Male,Single,Marketing,Assistant,2,102019,26,4,9,1,No,4,39,4,3,3,1,1,No
9159,41,Female,Married,IT,Assistant,2,71929,17,5,5,5,Yes,7,58,4,4,3,47,3,Yes
9160,29,Male,Divorced,Sales,Executive,2,35012,4,14,1,4,Yes,9,58,2,2,3,41,4,No
9161,50,Male,Divorced,Sales,Assistant,1,29024,3,12,5,3,Yes,8,50,2,1,3,29,1,Yes
9162,46,Male,Married,Marketing,Manager,4,57264,7,8,8,5,No,9,46,4,2,1,41,1,No
9163,31,Female,Married,Sales,Executive,1,70973,16,8,3,3,Yes,4,52,2,1,4,19,4,No
9164,50,Male,Divorced,Marketing,Assistant,4,102697,21,12,9,1,No,3,47,1,3,4,33,4,No
9165,51,Male,Divorced,HR,Manager,4,52729,6,2,6,2,Yes,2,45,2,4,1,16,2,No
9166,51,Female,Single,Sales,Executive,4,91961,18,10,8,1,Yes,2,34,1,3,1,39,3,No
9167,54,Female,Married,Finance,Executive,1,20819,1,4,7,3,Yes,8,41,1,3,3,4,4,No
9168,40,Female,Single,IT,Assistant,5,98655,19,14,1,4,No,9,45,3,1,3,35,2,Yes
9169,29,Female,Divorced,Marketing,Executive,3,56184,10,2,8,3,Yes,6,48,3,2,3,5,1,No
9170,35,Male,Single,Sales,Analyst,5,52480,3,5,7,4,No,4,42,2,1,2,16,1,No
9171,26,Male,Divorced,Sales,Manager,1,99343,26,4,4,4,Yes,5,46,2,3,2,43,2,No
9172,23,Female,Divorced,Marketing,Assistant,4,99527,23,2,8,3,No,5,39,4,2,1,28,2,Yes
9173,46,Male,Single,Finance,Manager,3,58916,11,13,5,3,Yes,5,48,1,1,4,2,4,No
9174,44,Female,Married,Sales,Manager,5,65900,7,3,8,4,No,1,49,1,3,3,34,4,No
9175,50,Female,Single,HR,Analyst,2,101574,26,3,8,3,No,4,54,3,2,2,14,2,No
9176,30,Female,Single,IT,Executive,5,56319,6,14,2,5,Yes,2,49,1,4,4,28,1,No
9177,39,Male,Married,Marketing,Analyst,1,58406,14,7,6,4,No,6,52,2,4,2,23,2,No
9178,55,Female,Married,Sales,Analyst,3,113241,29,4,3,4,No,9,35,4,3,1,39,4,No
9179,36,Male,Single,IT,Executive,2,85206,20,1,3,3,Yes,1,56,3,1,3,45,1,No
9180,30,Male,Divorced,Marketing,Assistant,3,56249,8,5,6,1,Yes,2,30,1,4,2,17,3,No
9181,49,Male,Single,Marketing,Manager,3,106133,26,6,5,5,Yes,3,34,4,4,1,17,3,No
9182,54,Female,Divorced,Marketing,Assistant,5,68798,11,6,3,3,Yes,9,50,3,2,4,14,3,Yes
9183,57,Male,Married,Finance,Assistant,4,37523,2,14,4,2,Yes,5,39,1,2,4,39,1,Yes
9184,41,Female,Married,HR,Analyst,5,63209,7,12,5,5,Yes,5,49,2,3,3,26,1,No
9185,46,Male,Divorced,Marketing,Executive,2,75928,17,10,3,2,No,6,47,1,2,4,32,4,No
9186,56,Male,Single,Finance,Executive,1,89888,24,11,7,5,No,5,54,4,4,1,30,2,No
9187,54,Male,Married,Marketing,Manager,5,52690,5,2,3,4,No,1,30,4,4,2,44,1,No
9188,23,Female,Divorced,Marketing,Executive,4,52091,6,5,9,5,Yes,9,43,1,1,3,36,2,No
9189,35,Female,Divorced,Finance,Assistant,4,103282,22,4,3,3,Yes,4,59,1,3,2,13,1,Yes
9190,35,Female,Single,HR,Executive,5,95433,17,14,9,2,No,5,53,1,3,1,42,3,No
9191,40,Female,Divorced,IT,Executive,2,95249,23,11,9,1,Yes,7,35,4,2,4,13,3,Yes
9192,45,Male,Divorced,Sales,Assistant,4,75690,15,5,0,2,No,4,41,1,3,2,26,1,No
9193,55,Male,Single,Marketing,Manager,4,47719,3,7,5,4,No,3,54,4,4,4,30,1,No
9194,38,Female,Married,HR,Manager,2,75495,18,3,0,4,Yes,9,49,3,1,2,37,3,No
9195,36,Female,Married,Sales,Assistant,2,65892,15,14,8,1,Yes,6,42,1,1,4,47,2,No
9196,45,Female,Married,Marketing,Executive,2,97578,23,8,4,5,No,6,54,1,1,3,34,2,Yes
9197,41,Female,Divorced,Sales,Executive,2,107441,26,11,1,5,Yes,3,32,3,2,2,2,2,No
9198,47,Male,Divorced,Finance,Manager,5,115873,25,12,8,4,Yes,8,57,2,3,3,47,4,No
9199,20,Female,Single,HR,Manager,5,51503,4,12,7,1,Yes,6,33,4,2,1,26,4,No
9200,55,Female,Divorced,HR,Manager,3,94897,23,9,3,4,Yes,6,54,3,3,4,28,2,No
9201,56,Male,Divorced,IT,Analyst,3,88710,21,1,2,2,No,5,57,3,2,1,45,4,No
9202,21,Female,Married,IT,Manager,3,58695,10,1,3,5,No,1,47,1,2,4,1,4,No
9203,36,Male,Divorced,Sales,Executive,4,110686,26,9,9,2,Yes,9,40,1,1,3,7,1,Yes
9204,59,Female,Divorced,Finance,Manager,2,60188,11,14,3,2,No,4,47,3,2,4,3,2,Yes
9205,57,Male,Divorced,Sales,Executive,5,109778,23,10,8,3,No,2,56,4,4,3,31,2,No
9206,40,Female,Single,Marketing,Executive,5,45768,1,1,5,5,Yes,9,58,1,1,1,49,3,Yes
9207,28,Female,Divorced,HR,Executive,2,106013,27,2,3,4,Yes,8,36,3,4,1,3,3,No
9208,32,Female,Single,Sales,Manager,3,116512,29,3,1,4,Yes,9,34,1,2,3,41,3,No
9209,30,Female,Married,Sales,Manager,4,60415,10,7,8,2,Yes,5,46,3,3,4,15,1,Yes
9210,35,Female,Divorced,HR,Assistant,5,119663,25,10,6,1,No,6,33,3,2,3,35,1,Yes
9211,35,Male,Single,HR,Manager,1,85180,22,3,4,3,No,1,32,3,3,4,33,2,No
9212,21,Female,Married,IT,Manager,4,79262,15,9,1,3,No,1,58,1,4,4,18,3,No
9213,27,Male,Divorced,IT,Manager,4,56515,8,2,0,2,No,1,46,3,4,4,15,2,No
9214,32,Male,Single,HR,Analyst,3,61287,9,3,6,3,Yes,5,50,1,2,2,2,4,No
9215,36,Male,Single,Sales,Manager,2,32001,1,9,2,3,Yes,6,32,4,4,1,15,3,No
9216,58,Male,Married,Marketing,Analyst,1,83640,21,6,7,2,Yes,3,33,4,3,3,46,4,No
9217,43,Female,Divorced,Sales,Executive,3,67616,12,11,3,4,Yes,3,48,1,2,2,16,4,No
9218,22,Female,Divorced,Marketing,Executive,2,68992,16,12,4,2,No,9,47,4,3,3,24,4,No
9219,49,Female,Divorced,HR,Executive,1,45473,7,11,2,2,Yes,6,34,2,2,1,32,4,No
9220,32,Female,Single,Marketing,Executive,5,75370,12,9,6,5,Yes,8,42,3,3,4,44,3,No
9221,38,Male,Divorced,IT,Analyst,1,52773,12,14,3,4,No,1,32,1,4,1,5,3,No
9222,26,Male,Single,HR,Analyst,3,61561,11,5,0,2,Yes,1,36,3,2,2,16,4,No
9223,28,Male,Single,Finance,Executive,1,66816,16,4,4,5,No,9,48,3,1,3,24,4,Yes
9224,38,Female,Married,Marketing,Manager,1,45633,8,2,1,3,No,9,34,2,4,1,48,4,No
